,New York,Los Angeles,Chicago,Houston,Phoenix,Philadelphia,San Francisco,Boston,Seattle,Atlanta,Dallas,Denver,Miami,Washington DC,Toronto,Montreal,Vancouver,Mexico City,Guadalajara,Monterrey,Havana,Sao Paulo,Rio de Janeiro,Brasilia,Buenos Aires,Lima,Bogota,Medellin,Santiago,Caracas,Quito,Montevideo,London,Paris,Berlin,Madrid,Barcelona,Rome,Milan,Amsterdam,Brussels,Vienna,Munich,Zurich,Prague,Warsaw,Budapest,Bucharest,Athens,Stockholm,Copenhagen,Dublin,Lisbon,Kyiv,Moscow,St Petersburg,Istanbul,Ankara,Cairo,Tehran,Baghdad,Riyadh,Jeddah,Dubai,Abu Dhabi,Doha,Amman,Beirut,Jerusalem,Tel Aviv,Casablanca,Algiers,Tunis,Lagos,Kinshasa,Johannesburg,Cape Town,Nairobi,Addis Ababa,Dar es Salaam,Accra,Abidjan,Dakar,Luanda,Khartoum,Mumbai,Delhi,Kolkata,Chennai,Bangalore,Hyderabad,Karachi,Lahore,Islamabad,Dhaka,Colombo,Kathmandu,Tokyo,Osaka,Seoul,Beijing,Shanghai,Guangzhou,Shenzhen,Chengdu,Wuhan,Chongqing,Tianjin,Hong Kong,Taipei,Jakarta,Manila,Bangkok,Singapore,Kuala Lumpur,Ho Chi Minh City,Hanoi,Yangon,Phnom Penh,Sydney,Melbourne,Brisbane,Perth,Auckland
Buenos Aires,0.3415594017491177,0.28181735907251504,0.35196001285058387,0.28540964327484486,0.2114814240562491,0.22171927350177298,0.3429348391274626,0.34259976752950766,0.26301011835155935,0.24826118351256835,0.2972590858391905,0.2857400852984751,0.38725962739627595,0.3418564346837624,0.38847052209780586,0.44078693949562614,0.31459089005480384,0.4041009716491163,0.558360253460022,0.5159352055537059,0.5998454249811983,0.6987945801030818,0.6272140896228299,0.618513224925735,0.9999999999999993,0.5156235794976458,0.6646287960463644,0.4822115196359524,0.6101809242849981,0.7251495293128628,0.6430295731290313,0.6430650670615526,0.35368099542238035,0.4703759863015193,0.3564587415506415,0.5688458869233912,0.4861116363921317,0.41210253923431944,0.4160323566159832,0.40869719715050273,0.3106021584971304,0.3983189562534313,0.39475478350469245,0.37245029369696214,0.41119014124173414,0.3673981320738224,0.4664399804302383,0.45437906682017387,0.2527066667295955,0.3664856527023508,0.28986153135263887,0.31407012547756297,0.3886515471422902,0.3667578092438968,0.4182626225539788,0.36979304103230415,0.41542509834247476,0.3059159783738463,0.3714592020411457,0.3826549445296176,0.27200696924326634,0.3714307614079217,0.3200971756621941,0.27442338757847656,0.30368557361638737,0.30210887352502197,0.3360355400435444,0.3868168630344551,0.29084730596622665,0.46999896995536605,0.4022302543871606,0.2992939699663038,0.38995196326298454,0.33403480306033173,0.3685489352855564,0.4621525229207863,0.471268762573933,0.2896584807105489,0.3105150476672877,0.3005082568491318,0.25211177691266956,0.35385240570690485,0.4080170983460923,0.4624678637960968,0.25159012634411865,0.35988915038048086,0.3106398861742632,0.33190154683718465,0.3108479576731689,0.33847415966450495,0.28370108587467624,0.317639862987068,0.28792761754761687,0.27511458621269064,0.25961913610961784,0.3662939772789289,0.2824811278836706,0.3611745349391981,0.28568931167538103,0.3882161842670535,0.35806241438927994,0.411104905261523,0.36167369279606887,0.24736905443258436,0.3466428238015793,0.293974368156455,0.3103628096767152,0.30799868962678467,0.3233331283155678,0.37977255544387095,0.3848679880907114,0.4443078834891078,0.3921406766555716,0.2544715731938216,0.3066342245105826,0.26042724489534896,0.3481693815266169,0.19723255328480435,0.3342703822777348,0.38745452982292633,0.36947600037375156,0.32289034111647313,0.26708177126201704,0.38348191499428286
Lima,0.19903708636389653,0.21081246701474596,0.27912206511861865,0.24496925781828116,0.1739042356646144,0.2414175240112201,0.24743674453031048,0.2455603565957264,0.17956787687736445,0.13974662209579494,0.17309164010276656,0.19990157867667768,0.3581806817557137,0.1966836175284569,0.2439528841191916,0.24142583395153167,0.09810055857073134,0.31040433361863085,0.4058689515642338,0.3790457186711103,0.42156114721367155,0.4579963872994615,0.41137451775359635,0.4724960683577066,0.5156235794976458,0.9999999999999994,0.4902028503467963,0.46799849386001796,0.6327292534161875,0.5122488744670587,0.556935870342756,0.4384539386093579,0.16831395336339175,0.30065432392684227,0.19805262267518836,0.40306225650070787,0.25165822273546107,0.31372530067000365,0.3615851471746991,0.2540152355932047,0.17879380674767448,0.2000117474602642,0.1714026402593317,0.2101034732523011,0.1841641610084381,0.3703192246964541,0.27772368663987324,0.30990368989165495,0.21151130550805577,0.16582985851480955,0.199643903577131,0.2751742912083657,0.4046842028419532,0.20536241430059937,0.1311883395975495,0.17003794245847118,0.2035100456885013,0.126280513486295,0.29109286446005206,0.11367824816213168,0.25024663912205136,0.21227693564641495,0.14821930420856447,0.09293762200993165,0.14226088263140688,0.17778301088098836,0.24146356358868246,0.22801514959778266,0.14468456378099218,0.22152813825670897,0.25836780706132595,0.15974766816333408,0.2907628703479725,0.17469050677556636,0.25855447116908,0.23052431419375832,0.19067653085079092,0.17992506828326926,0.24754231557042788,0.18064610341850096,0.15767813772178896,0.21379384610908062,0.20702095029215134,0.3147124012602759,0.1629341676879103,0.17298326360350946,0.15593374238781674,0.2241105154112379,0.18349022507398843,0.19770434040038942,0.13642986067559776,0.12923592688584232,0.07233313545939665,0.10890062583477353,0.18407973950613313,0.2902747570105573,0.23570467431058395,0.28101859952814556,0.2228407376112559,0.2089683064828998,0.23435442023809028,0.33240131370311143,0.2527871640584229,0.2183755034011122,0.3000693445326373,0.2344118776439101,0.28048529532975186,0.2808398071430889,0.22027101683020778,0.32811021137784996,0.25304131449444517,0.3798812784818215,0.2684566440477624,0.16594276835184765,0.19184055649182255,0.18281697317681428,0.247779407449365,0.25955529734319643,0.2676414257181682,0.24113405374390873,0.18818470430816003,0.2440795460407892,0.17721429274714437,0.1787273667214183
Bogota,0.31020535424183954,0.25269019647997637,0.2402041394412192,0.23234252517997928,0.18557131994856466,0.2805698817662958,0.2835975158183464,0.2941688285767965,0.21924438252660866,0.2988797081231959,0.2661587895095762,0.2851098483334908,0.37911812288376645,0.32405189530147427,0.2541898883073247,0.3646504819801926,0.2163419856384575,0.3615506737733389,0.5110735158706118,0.5079500857122501,0.5423407715841375,0.5736688222134132,0.5279139769048417,0.5753429467312177,0.6646287960463644,0.4902028503467963,1.0,0.5773597164890759,0.6101172345586273,0.7128060737209205,0.6731532253010686,0.511081744893964,0.29697767565066013,0.3920536657103928,0.34239033869914604,0.5114870829486297,0.3326218553516543,0.3361419794890522,0.30422229182355454,0.32912292846714436,0.3491021247930462,0.362548732911267,0.30190205423697064,0.2995848860894693,0.3335129348690886,0.3943606399787846,0.37428479324350794,0.4231952229018327,0.2531045581636814,0.3558507692811751,0.20760297033279548,0.3592729133160018,0.385943675012054,0.31930074569036687,0.3930785473517038,0.24615718097965686,0.2867286377829956,0.2784508253639155,0.266409940818999,0.325338566168543,0.3370614449499072,0.34442555092674293,0.21887832897699883,0.2271092147752629,0.21085142499799261,0.2668529420258188,0.2734407007146669,0.3832407941818383,0.23578388527095134,0.3675974142301944,0.293080659623758,0.2917825726217587,0.28251025766205023,0.3342011007767964,0.41653882011207816,0.42055495426000666,0.33386178590245935,0.27466676352866437,0.36756404774201795,0.30407613836489583,0.2978220200360856,0.41267387107553877,0.31715611613128747,0.44617057282428985,0.27531326145513985,0.31102174728416276,0.31976406161921606,0.26800612634576565,0.2157263639143424,0.2806925456720612,0.21548589030412593,0.24671801297531512,0.2561648490392658,0.3419734692158205,0.267337941960474,0.42217770908029323,0.33878981737266445,0.35380087095889595,0.21484609821642947,0.4141118005111136,0.32828677426232894,0.31967821890783876,0.24811946169751498,0.23638338880403087,0.28706710328997725,0.1627513374193637,0.2382072192561856,0.19590339134538373,0.25499864579561937,0.3490056739482533,0.34401737410085875,0.4448087969558273,0.35453788084228416,0.2190353963684696,0.2604444245824876,0.2750455823174002,0.3413658374575541,0.24743817421986905,0.34399806728721655,0.25302455172055005,0.2730073597614448,0.23258695340852514,0.1394488909416117,0.24171189944252652
Medellin,0.20297698312027454,0.22821810411079366,0.22402206191506677,0.31584866803237716,0.21933291313200795,0.17346176063249194,0.26527684945377084,0.17766124191852584,0.17292932929406796,0.19975728747425564,0.342420078756707,0.25614491594358857,0.3187827661633715,0.1622171320681406,0.21633699498738343,0.26166566160501065,0.1755399472528566,0.35957107474243805,0.5238442393399441,0.5591856139187984,0.4233844146249885,0.4682789451005834,0.43090701327990827,0.44838926438922216,0.4822115196359524,0.46799849386001796,0.5773597164890759,1.0,0.559746007005549,0.5623118982840206,0.4883527852005505,0.38294524067518987,0.1217835259340291,0.22277031735038294,0.1078716316387238,0.37716513482751723,0.27967782554178056,0.18975626716387303,0.17855096577116247,0.19649180396045735,0.17955072585727785,0.25521316193736254,0.21361614227088177,0.1220369653748826,0.18488857302745274,0.17906657122893524,0.2443445529601212,0.3050011493843053,0.12613595040210215,0.1590975786836454,0.12831502931394237,0.26071819764417076,0.18824651955906155,0.2462181466899068,0.19840178235374736,0.16239261959040982,0.21788833667012492,0.16263676426020682,0.166671725986538,0.21288261603402367,0.28438896749424053,0.19139508242963027,0.15060264333277545,0.15217400866108366,0.16514626821728765,0.23812010882161103,0.20503165885675415,0.21243342322033756,0.1531756510758389,0.20044701638926002,0.2096751298918976,0.19546305964831667,0.17498412722795992,0.2784575109963501,0.30977089998350105,0.28134519997585355,0.2137027311597818,0.20074258724685076,0.19726472118535907,0.21912838525256023,0.1764757836975267,0.22514258693817882,0.20516705885896014,0.3722170534443827,0.17310670387796315,0.19214081156447552,0.18380126971062785,0.1866915118128941,0.12453061498570558,0.16869098557642076,0.1563006729178678,0.22930624169478564,0.24349994197621425,0.2128170598476801,0.205228528147981,0.2671998108968896,0.19938022556729557,0.2133135582149679,0.1530281484766967,0.24177664522841316,0.1791952570249299,0.20612707023613275,0.14448378235455622,0.18289936716566257,0.2215062868526544,0.15147908274186656,0.23897227530008777,0.16943230624712813,0.18326746740726546,0.20035020243391755,0.2304620247900444,0.37528255030916075,0.209967832702923,0.13071853038873538,0.15062462452780725,0.2262895829695397,0.2324055813202931,0.22061641759661027,0.27594768134041636,0.14145619676536442,0.1415501165627835,0.1903735662662491,0.09791871644120934,0.18937284981911018
Santiago,0.25425468356158937,0.2911458689333116,0.21188931416511167,0.23190571731964685,0.1728625307634429,0.17243344475662817,0.2875182375133591,0.23175940960298402,0.1858460068523383,0.16105339486582743,0.17288114968639162,0.24374124073643888,0.3461052687505212,0.20450997271958873,0.24145996688265017,0.27586349223895595,0.1635189619066582,0.3843188859549072,0.5086486090267476,0.5102860526490987,0.5071365665969451,0.4485161343029494,0.40574207320758504,0.4217930657138488,0.6101809242849981,0.6327292534161875,0.6101172345586273,0.559746007005549,1.0,0.6270328098632516,0.6380726425644073,0.49677200262754456,0.18637420764950743,0.2651217444921052,0.16459613683694746,0.49279013323199405,0.3372586350507284,0.28499101487857204,0.28851614682532906,0.2046612681796285,0.1577001635557402,0.18279861536498399,0.12276463395602888,0.1888600290946009,0.20710191197416009,0.19807523304048694,0.24281141423118516,0.3238957924710168,0.12352393725233389,0.17990582456850235,0.1457550498289177,0.17814105904533817,0.29789517949025757,0.19317446861520893,0.15819732594327618,0.1502952484801237,0.16417585635529208,0.0717274346443645,0.21363367113268508,0.10532361127086816,0.18819866489745213,0.21934812704505188,0.16873862820461955,0.11273541678100471,0.13851142628706734,0.16257449907563676,0.161174550519498,0.22139438255201901,0.13446379780702405,0.17542071064897086,0.30103855044006766,0.19966931310643474,0.27607364705537685,0.27720629195430374,0.27466128092754255,0.2603827307545088,0.23531277241229018,0.12835677061580142,0.17157062819969132,0.15290220243406388,0.15555753082299198,0.2653806300916635,0.22067749119277763,0.34140764768189125,0.10512053495421175,0.18481446779784896,0.15871408114029606,0.2069697832181754,0.16652556635234592,0.18378134327494158,0.11082806188034491,0.1515189350163142,0.18715261810536107,0.1717888773156494,0.1724395651912398,0.34030337217825435,0.2585549293227965,0.263716698158632,0.1852659370298168,0.2393460117779145,0.1683056444752662,0.24872130882773422,0.2069280358730911,0.18191502447415062,0.27069560676508625,0.17381182063049416,0.22186110916744003,0.2083763226494447,0.26060233845379316,0.3261426161618005,0.2727823531680061,0.5448264952003007,0.2935797904834749,0.16674899338366256,0.19367230234668334,0.21056820773997412,0.2336224292477636,0.14522266514706098,0.2504486235041605,0.20610714603503708,0.18911556473412977,0.21205955079924288,0.13019206649876958,0.22934918271162189
Caracas,0.33833230398646913,0.3501216186302763,0.26214363495708276,0.34843465337960083,0.2134348957128369,0.26153973897238664,0.33428348524806534,0.33024240029490254,0.26931702308650796,0.3030699362336031,0.3371058004641909,0.32482053240997966,0.417289811945829,0.32437806671839137,0.3277206089032204,0.37999178222851043,0.2255285026423828,0.37732975272019276,0.5038914719669761,0.5433434895146058,0.6649815076202377,0.6125427374182657,0.5289721471976675,0.6153605189970853,0.7251495293128628,0.5122488744670587,0.7128060737209205,0.5623118982840206,0.6270328098632516,1.0,0.7266650621900823,0.5297714535516737,0.33043945815382764,0.41412243038217733,0.271150334512415,0.48513080596064184,0.3755878716775831,0.34320887591145094,0.2579455068627606,0.27950473708611007,0.33454060478860437,0.36847897944848473,0.2624796237512268,0.2946862029184429,0.3592967372085925,0.33244583699756475,0.39090760433227373,0.4865138360910868,0.25137452312299335,0.3279577177838954,0.22419368968153008,0.2645350804197136,0.3130229851001771,0.45941546481546847,0.4991595398957552,0.39767557247806873,0.3273262283896933,0.3372261215019303,0.40905608087943346,0.4783883435138092,0.41444426158055825,0.46100326526324487,0.3387562224210993,0.30357532353126987,0.37142441021834965,0.33482528927454314,0.36026862386917013,0.4339875638506657,0.30931923205302436,0.3966733923771018,0.3014208790495713,0.3721677078910534,0.3959814266769888,0.37821399873434547,0.44762969250323237,0.43685848150463386,0.39417459296024854,0.31700367888169856,0.3915641985205184,0.32552814828242527,0.28845417013547686,0.454618721017358,0.37016685111798675,0.5018471556143967,0.361927052253419,0.31559718921443586,0.3252268977921706,0.3433711932785451,0.2428329654781783,0.2750148324982904,0.22035252296715302,0.3128774544986003,0.30264239399178255,0.3612096077819126,0.35924187350292236,0.36963632587040535,0.38820080901671006,0.3369418141680358,0.2025057953594184,0.4010684982129714,0.373644185436216,0.33242202376103586,0.2562528503655457,0.22671271233446386,0.2978546564716951,0.2174811782732936,0.26996480754299884,0.21293005680041005,0.25291250997394427,0.391118570127275,0.3564001511636789,0.44745796365072593,0.3960830518039181,0.20329691337240197,0.2917422783765899,0.2510466111593327,0.3603838549108308,0.2915756732889397,0.3543011844010977,0.30406876720846715,0.3228667073459317,0.26277152871463205,0.22965202288338118,0.34026799880111824
Quito,0.1923291931193529,0.21343106916126178,0.16214246149454795,0.24203790135260525,0.18236458492486188,0.2047906116670136,0.30910507077295124,0.29012092862287575,0.2453116632830183,0.21468211979954732,0.24859992105496398,0.31600745736894664,0.33036931098318345,0.2848905013202927,0.18176336226181306,0.27018659228220815,0.19545559539863205,0.330321017622818,0.5258405609925618,0.5009139475848802,0.5616864235248289,0.5374232353035664,0.4662384338505212,0.5704659392407033,0.6430295731290313,0.556935870342756,0.6731532253010686,0.4883527852005505,0.6380726425644073,0.7266650621900823,1.0,0.5267787722002768,0.23009392976208268,0.3155158381318314,0.23970833298841698,0.5201417521063809,0.418367390331947,0.32005952600107723,0.2973169246232654,0.2791955921987591,0.2734614021181132,0.3334105985912499,0.21046841760637047,0.26480041394602694,0.3244471075987355,0.3142641929409066,0.3594554320999755,0.42045441832968433,0.22257821526634225,0.28988390149667514,0.2935539414020135,0.2717209325853739,0.37356140792077497,0.3624167167931079,0.3384783606581618,0.30891746372362416,0.30416445664523856,0.24607910371545166,0.32153025850437145,0.3127275131813391,0.29193304965607014,0.33740555854347937,0.28179266657541663,0.21030120773953165,0.27247629576072635,0.27652514224829566,0.2950818239597036,0.34289329099495874,0.2303377182062128,0.29710016237136616,0.2612280869466209,0.3201734617393873,0.37142687681593894,0.2699255568876237,0.41399373810470336,0.36668785944037546,0.33485165891058105,0.29042377171081935,0.3769084343149276,0.30175668514083087,0.29152875638692144,0.37477968477214524,0.3397878015245775,0.4726046036063667,0.3080499282203185,0.17519103892908564,0.24754007131252992,0.2863517990001419,0.16774849299445366,0.21682282873523664,0.14882345871859218,0.2142112118638598,0.20714060125481945,0.265148097816044,0.3364209745455008,0.3529807603167119,0.4220863519371441,0.32762182001961726,0.26909122760240306,0.3699894334979307,0.30710144506747955,0.26385599326253567,0.2547882536876495,0.19809224401218128,0.3227233950520762,0.2673376636082879,0.26865782358663504,0.2580823276793249,0.2360261987503394,0.38911001820540453,0.3222226749942171,0.40507574279537856,0.397689734097299,0.1922507901435756,0.27338117385136845,0.2547477151066404,0.3922392332963912,0.29740819121120365,0.43692472432696444,0.2811866127273429,0.28446638145013103,0.29744263427264406,0.20859556156313966,0.3025383850958966
Montevideo,0.17195313313405994,0.1460622186546296,0.2807648588974542,0.21472628277323885,0.09574148644496863,0.09759561793435259,0.18067989058430461,0.19728521197583895,0.2769648119271887,0.09178352946508313,0.258243776703577,0.22586321143673496,0.28783705644313506,0.2507699786014766,0.21204893294098429,0.21026147575851234,0.16933321722836758,0.33174027577424026,0.386801913694944,0.4433350848057048,0.5103330649835538,0.5092052385535437,0.4424551569770162,0.5521983934655681,0.6430650670615526,0.4384539386093579,0.511081744893964,0.38294524067518987,0.49677200262754456,0.5297714535516737,0.5267787722002768,0.9999999999999996,0.15844366542904917,0.25321497446442415,0.3406898360654606,0.3962684422374808,0.3492763679577521,0.2601662192972478,0.3108740777086333,0.3414062453126541,0.2801212651026722,0.3276232172218247,0.31241466160804565,0.3219715630842927,0.3913930948130394,0.3940451651176926,0.360663714282658,0.32319582730487,0.20016173533392978,0.3311029853954418,0.3220859954786125,0.22979214700923795,0.484113836854082,0.25771494256363603,0.26137721767958444,0.23639835381184807,0.33019735040483555,0.27208122276311664,0.2989086604876924,0.25898880032608357,0.2228443011206631,0.21983793327468767,0.2083955658475087,0.16992970835250767,0.20398561021257713,0.25829912054279297,0.2718751953503374,0.27826282504472294,0.2115595531398025,0.29021884599164527,0.2382494236759849,0.26518195223818214,0.316087516505393,0.2450139650679437,0.3220796102646532,0.3425207110739313,0.34090773206532593,0.21753109878850868,0.24445394362278342,0.2814495921138662,0.259033440339187,0.3573652231616286,0.3119665891183462,0.4273027114120189,0.15083736793961047,0.265564355375057,0.23348167518463336,0.27766976657451575,0.2416272000577592,0.23519634726732322,0.18656208310528796,0.16427189876187695,0.17962828890101354,0.20582640153810575,0.27052949336701876,0.39761476239007243,0.20633721860525034,0.21486266570170845,0.17347179551814298,0.32962398807108173,0.2205828623657532,0.24561006176813885,0.19505065510736694,0.162917855840066,0.19202695427663222,0.21823587667930297,0.17047958171632513,0.26589385791747294,0.18765316519360203,0.3326406863561449,0.3485157248886855,0.38331002768679295,0.34493720523577615,0.24241992416310332,0.27576265381022297,0.21291908080899039,0.3190193243558135,0.21757311637544582,0.2734166679528649,0.2931688519983314,0.2880350062968204,0.35062701645103056,0.26532948334533846,0.27236940902089685
London,0.4812481343628528,0.3970087771422859,0.36052704991893947,0.26584568991492946,0.20416059303585235,0.2867220538189961,0.3548942676391528,0.3660338291605923,0.25107266263724476,0.31639371075640804,0.26322284931416096,0.27775671659133855,0.2644532891544746,0.3428691524977725,0.4429225873650411,0.39503807180706463,0.35858078347251926,0.2556343163649843,0.19434602592436998,0.15968629894799158,0.28655154406185346,0.3225504178787965,0.3190399033719024,0.22376319621734309,0.35368099542238035,0.16831395336339175,0.29697767565066013,0.1217835259340291,0.18637420764950743,0.33043945815382764,0.23009392976208268,0.15844366542904917,0.9999999999999998,0.5289870809077101,0.49535557664136765,0.47862221936383137,0.3318551572233542,0.37908228307420405,0.3491793702000755,0.530880770943847,0.4632587411507603,0.37839494599751883,0.4268579891096097,0.4421583937914232,0.43184217579973283,0.31928694398205476,0.4392251473952389,0.3572079068150546,0.35361667501456634,0.49518404265232824,0.34491257172215534,0.4483340144581462,0.3055090403851652,0.25841017020221524,0.4328899807192017,0.3139688945350256,0.38444401511312304,0.2091530960191928,0.3626285241288736,0.25287761601159603,0.30235431821259745,0.3677434401729105,0.34009932159046824,0.37706666630164654,0.3629348927838542,0.31062218954381676,0.4008736507377762,0.30321312074571355,0.3259248666969925,0.4039432975307066,0.2818385822320182,0.31711088695837225,0.2803520953776478,0.2661323488864962,0.2123980641599613,0.4875592982858846,0.4355068404298418,0.4061998888789282,0.36639778656338473,0.29662536387289995,0.3406940104585664,0.21448130346623825,0.18888115585487839,0.17900659506791572,0.29352525699829646,0.48114490948078803,0.44759360491645195,0.40260054252682625,0.3129130372890741,0.3445767439603862,0.27830594558780347,0.3356740944403225,0.3597580495491005,0.31851498103226367,0.3354895036905478,0.3365237197765139,0.3028602317264026,0.45596877154270576,0.32047779054517317,0.32031911971793964,0.36995613998099863,0.3940808533342836,0.28052524780872623,0.23575050908446374,0.21240202919602377,0.21467512290219576,0.18844652825669594,0.21938489935661443,0.4331244136180231,0.2694204806005515,0.33428885263513103,0.28479415435035915,0.3722602071962019,0.37358619444978536,0.4266836090867949,0.14099267419885636,0.2230569058288151,0.18047453192812177,0.22202232309920106,0.49967237543244203,0.4197439498108151,0.3332744830833131,0.39177747271055435,0.3884397028128403
Paris,0.35475873071332514,0.35379278768242906,0.25979357761210425,0.24925258663064767,0.11225881341091133,0.17967219785967753,0.29232088708864346,0.22451954818019657,0.20710477787123233,0.29355768509157865,0.2513148143520244,0.1692548868852103,0.2929961524575079,0.3348809342235366,0.3180832903176901,0.49058333798875225,0.22309531736723548,0.23203052291402118,0.2190065997435852,0.2343097747001728,0.3402969500195049,0.405562882470605,0.4058471049156094,0.36976636995731293,0.4703759863015193,0.30065432392684227,0.3920536657103928,0.22277031735038294,0.2651217444921052,0.41412243038217733,0.3155158381318314,0.25321497446442415,0.5289870809077101,0.9999999999999994,0.5412227729602825,0.5523854378019214,0.4213152694232367,0.5500415824133106,0.47713789887214275,0.5030683891494047,0.5755763285536221,0.5220972460846497,0.43030957556559335,0.43037534040983383,0.4391037916072024,0.41007133565411574,0.4695205991568778,0.47108934145933395,0.38772983628145996,0.42304702989169896,0.32125820090439355,0.3724732467240498,0.3822176560897434,0.28910747560419736,0.4152074435832786,0.3724175986126541,0.39982033494460656,0.318720486720939,0.48095112985508837,0.34018407796984973,0.2509831737799901,0.39041618733861394,0.3464167163732874,0.3159305576071192,0.32234241184568324,0.3405648458104297,0.3637136245333662,0.42775755962778017,0.2713728187182383,0.39591494399511545,0.47631066501083297,0.48001794082707805,0.49685172465830124,0.16411263330913398,0.4027568537764777,0.3253485865479489,0.32712650272801025,0.29498237795464133,0.36808151342812745,0.19067578510297173,0.274574602874258,0.3878843532806135,0.44380928451103624,0.27972999088643224,0.3601537461723943,0.29326570250367556,0.2924851826941252,0.2990775610674512,0.22403311629350978,0.22786351026227902,0.22810370565070168,0.25011840701392113,0.24345226214515267,0.2845904980956486,0.23331740815522709,0.24190642402162205,0.22464721175990765,0.45612348890832494,0.3174807821007547,0.37783980792987704,0.36243053212832294,0.4307311973865945,0.29191585174483364,0.2640508632958202,0.2866100273112583,0.21236433542637245,0.215338822595389,0.218160379072295,0.35633353656543637,0.3038024267325542,0.24115285717618534,0.26590498578820726,0.3313442816225694,0.2653216454202206,0.29358895988137823,0.28724007502002596,0.3382091337080833,0.14656035499239678,0.2806139555127287,0.3433431091530607,0.3139303819744819,0.23651095412311912,0.21098569341390924,0.2613853869766667
Berlin,0.3077238856628819,0.21189028989593534,0.2579878748174923,0.08322631579493793,0.08069525660394165,0.253564610128846,0.21593129649227283,0.2151277964246235,0.17885698090508043,0.2567465079306025,0.16623627323826143,0.22771546585656013,0.26926031463118943,0.26238960476012363,0.22557442896364235,0.28710770256168494,0.16872492151897944,0.18349390188805897,0.18792441047399827,0.1514340299521095,0.331210681156532,0.35092257863162957,0.36357836295359447,0.3444509251099359,0.3564587415506415,0.19805262267518836,0.34239033869914604,0.1078716316387238,0.16459613683694746,0.271150334512415,0.23970833298841698,0.3406898360654606,0.49535557664136765,0.5412227729602825,1.0,0.3908445560390216,0.27785641084741347,0.4508591834120664,0.39300384322985493,0.5039903229598034,0.5418894130612818,0.6016431294415758,0.6743212663246058,0.5245964068989691,0.5467209330033506,0.5945413520797759,0.5632223391016634,0.4642945696912013,0.44703574714890587,0.4856393587161649,0.349461972486848,0.31611534038620615,0.5081798947830749,0.3276965281192041,0.42400192302379736,0.3215596514166088,0.40372919467149476,0.3401597234697506,0.37778855594775185,0.31922128594770416,0.26439343550584704,0.24555884357392993,0.19365321385312592,0.2390570928605957,0.23779934385057794,0.24840919578624188,0.3427730053896066,0.3222478881042516,0.4049401638795062,0.4597184300393208,0.28195136359588135,0.3381004072708769,0.394983831516441,0.14535435966812613,0.2321922533485632,0.37951373536772015,0.35694773005107616,0.22874303551718853,0.34921439903417206,0.19743120561480107,0.23955643758338682,0.221256286162429,0.2562802843385642,0.25520948129651133,0.1957113912768656,0.2868325925923506,0.36195469453391776,0.27210509841047353,0.21622316758973237,0.23186350209753215,0.16440094477413314,0.09498580333060307,0.1641159584718224,0.2014868591403272,0.19050583349422134,0.23137356927501804,0.15805563338843504,0.4067748747246025,0.32304679960430466,0.3930647972491838,0.3399435560676159,0.31044548668031574,0.20763113088109894,0.17032817671995992,0.20601074720394524,0.21608004455998991,0.15793820792178442,0.2201071069289202,0.19360613320782188,0.22664890035821186,0.2771194099749693,0.11989156905388874,0.22888854983072887,0.17448909738148494,0.22267781950848003,0.19641341821811162,0.3024213245261807,0.15657952630601096,0.20645012833760118,0.3077948135235758,0.23356578851727586,0.16631060216183516,0.14794660002352691,0.15755996817966664
